,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
464,1,71,183.0,80.0,6.0,84.0,39.0,28.0
465,1,73,199.0,97.0,22.0,107.0,40.9,189.0
466,0,65,158.0,61.0,26.0,111.0,41.0,190.0
467,0,57,149.0,56.0,13.0,91.0,39.9,66.0
468,1,49,185.0,93.0,22.0,99.0,40.5,135.0
469,1,55,178.0,79.0,4.0,97.0,38.7,23.0
470,1,20,182.0,74.0,12.0,80.0,39.9,17.0
471,0,45,163.0,58.0,5.0,84.0,38.9,21.0
472,0,53,175.0,75.0,13.0,90.0,40.2,60.0
473,0,46,166.0,58.0,10.0,93.0,39.6,51.0
474,1,25,198.0,96.0,5.0,85.0,39.1,15.0
475,1,22,163.0,65.0,9.0,92.0,40.0,29.0
476,0,60,164.0,66.0,27.0,110.0,40.8,190.0
477,0,50,168.0,62.0,11.0,89.0,40.1,51.0
478,0,61,157.0,56.0,17.0,95.0,40.5,95.0
479,0,69,165.0,62.0,29.0,112.0,40.9,216.0
480,1,30,195.0,92.0,30.0,101.0,41.0,165.0
481,0,33,164.0,61.0,20.0,105.0,40.6,122.0
482,1,21,206.0,105.0,15.0,96.0,40.1,69.0
483,0,39,152.0,53.0,20.0,99.0,40.9,113.0
484,1,26,180.0,81.0,7.0,92.0,39.5,26.0
485,1,44,175.0,80.0,5.0,91.0,39.2,22.0
486,0,58,144.0,42.0,12.0,96.0,40.1,70.0
487,1,24,177.0,83.0,4.0,83.0,39.3,9.0
488,1,35,187.0,91.0,15.0,95.0,40.3,72.0
489,1,21,189.0,94.0,25.0,111.0,40.6,165.0
490,1,26,181.0,82.0,29.0,105.0,41.0,165.0
491,0,30,162.0,57.0,15.0,88.0,40.3,64.0
492,1,27,182.0,81.0,18.0,105.0,40.5,103.0
493,0,32,147.0,51.0,4.0,83.0,39.1,15.0
494,0,30,185.0,84.0,9.0,85.0,39.6,32.0
495,0,79,160.0,57.0,14.0,85.0,40.0,68.0
496,0,39,164.0,58.0,25.0,106.0,40.6,159.0
497,1,25,188.0,89.0,6.0,92.0,39.6,23.0
498,0,23,169.0,70.0,13.0,90.0,40.1,54.0
499,0,47,172.0,70.0,2.0,89.0,37.8,9.0
500,1,34,182.0,80.0,29.0,120.0,40.7,240.0
501,0,36,152.0,54.0,10.0,86.0,39.7,42.0
502,1,63,203.0,115.0,14.0,106.0,40.0,117.0
503,0,37,164.0,59.0,26.0,106.0,40.6,164.0
504,0,50,156.0,55.0,23.0,98.0,40.8,132.0
505,1,62,191.0,96.0,2.0,85.0,38.2,9.0
506,0,37,173.0,67.0,15.0,94.0,40.0,74.0
507,0,35,169.0,69.0,23.0,96.0,40.7,116.0
508,1,27,174.0,79.0,8.0,102.0,39.7,42.0
509,1,55,179.0,79.0,24.0,110.0,40.6,187.0
510,1,36,173.0,75.0,16.0,94.0,40.4,70.0
511,0,22,140.0,45.0,7.0,86.0,39.1,29.0
512,1,20,170.0,71.0,9.0,83.0,39.8,17.0
513,1,43,185.0,83.0,28.0,108.0,40.9,195.0
514,0,73,181.0,76.0,19.0,106.0,40.4,127.0
515,1,22,184.0,82.0,14.0,87.0,39.9,39.0
516,1,67,155.0,64.0,6.0,88.0,38.9,28.0
517,1,25,195.0,100.0,16.0,93.0,40.3,68.0
518,0,41,165.0,63.0,17.0,97.0,40.5,91.0
519,1,49,181.0,81.0,16.0,97.0,40.2,89.0
520,0,58,148.0,53.0,2.0,89.0,37.7,10.0
521,1,27,180.0,80.0,28.0,111.0,41.2,185.0
522,0,33,172.0,76.0,5.0,79.0,38.7,16.0
523,0,59,156.0,58.0,19.0,91.0,40.3,97.0
524,1,21,183.0,77.0,13.0,92.0,40.2,44.0
525,0,65,155.0,59.0,10.0,95.0,40.0,56.0
526,1,22,191.0,88.0,21.0,103.0,40.4,112.0
527,1,55,192.0,91.0,10.0,81.0,39.8,37.0
528,1,22,182.0,82.0,9.0,86.0,39.8,24.0
529,0,35,132.0,38.0,30.0,112.0,40.5,216.0
530,1,58,203.0,101.0,15.0,101.0,40.1,106.0
531,1,45,194.0,103.0,14.0,85.0,39.9,57.0
532,1,62,195.0,99.0,18.0,97.0,40.3,119.0
533,0,74,162.0,60.0,16.0,97.0,40.1,96.0
534,0,48,146.0,46.0,7.0,88.0,39.5,33.0
535,1,23,173.0,73.0,23.0,100.0,40.7,106.0
536,1,31,184.0,90.0,25.0,106.0,41.0,156.0
537,1,53,199.0,98.0,14.0,92.0,40.4,75.0
538,1,73,189.0,89.0,18.0,99.0,40.6,130.0
539,0,27,170.0,66.0,21.0,113.0,40.5,142.0
540,1,40,177.0,83.0,22.0,99.0,40.5,121.0
541,0,66,162.0,66.0,24.0,99.0,40.7,143.0
542,0,46,170.0,73.0,20.0,105.0,40.7,123.0
543,0,75,165.0,62.0,26.0,108.0,41.1,186.0
544,1,33,162.0,67.0,13.0,94.0,40.3,53.0
545,0,49,164.0,59.0,27.0,104.0,40.8,170.0
546,0,37,166.0,67.0,15.0,97.0,40.2,78.0
547,0,43,167.0,70.0,26.0,113.0,40.5,182.0
548,0,66,187.0,82.0,11.0,92.0,40.0,55.0
549,0,51,161.0,59.0,25.0,101.0,40.6,150.0
550,0,33,162.0,56.0,6.0,80.0,39.9,21.0
551,1,48,170.0,72.0,6.0,90.0,39.0,26.0
552,1,43,192.0,95.0,18.0,93.0,40.5,90.0
553,1,48,174.0,75.0,16.0,99.0,40.7,91.0
554,1,34,186.0,87.0,17.0,95.0,40.3,79.0
555,0,61,168.0,66.0,29.0,107.0,41.1,195.0
556,0,48,177.0,75.0,10.0,101.0,39.9,57.0
557,0,30,162.0,57.0,18.0,98.0,40.5,96.0
558,0,79,163.0,61.0,7.0,93.0,39.7,39.0
559,0,67,172.0,73.0,4.0,85.0,38.6,18.0
560,1,60,184.0,84.0,4.0,85.0,39.3,17.0
561,0,57,171.0,76.0,15.0,97.0,40.3,82.0
562,1,34,194.0,96.0,19.0,101.0,40.5,110.0
563,0,42,157.0,56.0,25.0,106.0,40.8,161.0
564,1,38,181.0,82.0,25.0,107.0,40.8,164.0
565,1,43,179.0,83.0,5.0,81.0,39.5,15.0
566,1,76,189.0,99.0,12.0,96.0,40.2,85.0
567,1,37,179.0,79.0,23.0,101.0,40.6,128.0
568,1,23,195.0,98.0,14.0,94.0,40.2,59.0
569,1,21,205.0,108.0,2.0,84.0,37.9,6.0
570,0,20,151.0,54.0,18.0,92.0,40.2,82.0
571,0,23,168.0,62.0,25.0,105.0,40.5,148.0
572,0,20,170.0,65.0,3.0,76.0,38.2,8.0
573,0,25,173.0,71.0,14.0,86.0,40.3,53.0
574,0,24,155.0,50.0,16.0,98.0,40.2,85.0
575,0,29,157.0,57.0,22.0,99.0,40.9,120.0
576,1,43,199.0,106.0,28.0,107.0,40.7,205.0
577,0,26,175.0,66.0,4.0,80.0,39.1,13.0
578,0,76,176.0,77.0,28.0,107.0,40.6,192.0
579,1,43,184.0,89.0,4.0,91.0,38.7,18.0
580,1,73,190.0,94.0,7.0,92.0,39.3,44.0
581,1,42,198.0,104.0,26.0,103.0,41.3,172.0
582,0,23,171.0,65.0,27.0,105.0,40.4,158.0
583,1,22,186.0,76.0,6.0,82.0,39.5,11.0
584,1,28,176.0,77.0,25.0,96.0,40.9,108.0
585,0,20,170.0,64.0,23.0,96.0,40.5,112.0
586,0,36,169.0,65.0,14.0,92.0,39.7,66.0
587,1,26,201.0,104.0,10.0,88.0,39.7,36.0
588,1,59,167.0,72.0,4.0,89.0,38.7,19.0
589,0,22,152.0,50.0,10.0,94.0,39.5,49.0
590,0,50,170.0,70.0,26.0,100.0,40.6,149.0
591,1,22,171.0,77.0,2.0,81.0,38.6,4.0
592,0,52,171.0,70.0,28.0,115.0,40.6,206.0
593,0,31,169.0,66.0,23.0,94.0,40.9,111.0
594,1,68,186.0,98.0,28.0,105.0,41.1,226.0
595,0,48,169.0,65.0,11.0,94.0,39.3,56.0
596,1,31,186.0,94.0,7.0,92.0,39.7,30.0
597,0,23,159.0,60.0,15.0,91.0,40.2,67.0
598,1,24,178.0,78.0,22.0,102.0,40.7,111.0
599,1,58,172.0,75.0,27.0,107.0,40.7,199.0
600,0,32,176.0,69.0,15.0,102.0,40.3,85.0
601,0,21,144.0,47.0,2.0,77.0,38.1,6.0
602,1,63,200.0,98.0,28.0,105.0,40.9,219.0
603,1,77,176.0,82.0,21.0,102.0,39.9,162.0
604,1,49,188.0,85.0,25.0,110.0,40.5,190.0
605,1,26,189.0,91.0,30.0,108.0,40.7,190.0
606,0,53,166.0,64.0,9.0,87.0,39.5,40.0
607,0,31,179.0,77.0,9.0,92.0,40.1,40.0
608,0,32,165.0,66.0,3.0,75.0,38.5,8.0
609,0,35,178.0,71.0,8.0,85.0,39.8,31.0
610,0,66,151.0,57.0,21.0,100.0,40.7,130.0
611,0,40,157.0,60.0,7.0,89.0,39.9,32.0
612,1,62,181.0,87.0,22.0,97.0,40.6,139.0
613,0,24,159.0,58.0,3.0,88.0,38.5,12.0
614,1,37,185.0,87.0,11.0,96.0,39.5,55.0
615,1,49,186.0,86.0,9.0,95.0,39.4,48.0
616,1,32,198.0,99.0,24.0,107.0,40.4,160.0
617,0,46,164.0,62.0,13.0,94.0,39.9,67.0
618,1,59,178.0,75.0,25.0,105.0,41.2,178.0
619,0,42,168.0,68.0,17.0,91.0,40.4,79.0
620,1,44,184.0,85.0,9.0,85.0,39.6,32.0
621,0,74,175.0,77.0,22.0,103.0,40.4,140.0
622,1,68,190.0,99.0,14.0,92.0,40.3,86.0
623,1,58,184.0,84.0,16.0,97.0,40.3,97.0
624,1,32,184.0,80.0,28.0,117.0,40.7,217.0
625,1,34,192.0,93.0,21.0,91.0,40.6,88.0
626,0,23,160.0,58.0,21.0,106.0,40.3,127.0
627,0,52,174.0,69.0,7.0,88.0,39.2,32.0
628,0,28,160.0,63.0,5.0,85.0,39.1,19.0
629,0,47,172.0,66.0,20.0,103.0,40.7,121.0
630,1,24,168.0,68.0,12.0,92.0,39.8,40.0
631,0,73,162.0,60.0,9.0,91.0,39.8,48.0
632,1,76,192.0,103.0,25.0,100.0,40.4,195.0
633,1,65,163.0,69.0,10.0,91.0,39.9,52.0
634,1,29,173.0,71.0,4.0,81.0,39.1,8.0
635,1,20,178.0,81.0,26.0,104.0,40.8,136.0
636,1,33,187.0,90.0,6.0,86.0,39.1,20.0
637,0,33,170.0,61.0,3.0,83.0,38.7,11.0
638,1,34,174.0,72.0,26.0,103.0,40.7,144.0
639,0,43,160.0,60.0,13.0,89.0,40.1,59.0
640,0,47,173.0,74.0,10.0,97.0,39.8,53.0
641,0,65,187.0,82.0,8.0,90.0,39.2,38.0
642,0,22,161.0,62.0,29.0,99.0,40.8,152.0
643,1,28,184.0,85.0,8.0,94.0,39.4,34.0
644,0,30,157.0,60.0,3.0,87.0,38.7,12.0
645,1,20,184.0,84.0,1.0,76.0,37.8,1.0
646,1,32,196.0,96.0,28.0,110.0,40.9,197.0
647,0,56,171.0,66.0,20.0,103.0,40.0,124.0
648,1,67,188.0,90.0,15.0,106.0,40.3,120.0
649,1,62,207.0,105.0,9.0,88.0,39.7,48.0
650,0,33,182.0,73.0,17.0,97.0,40.4,86.0
651,1,46,201.0,96.0,25.0,108.0,40.3,185.0
652,1,79,191.0,91.0,8.0,90.0,39.6,49.0
653,0,57,152.0,57.0,11.0,85.0,40.0,49.0
654,0,49,167.0,66.0,11.0,87.0,39.9,48.0
655,1,41,186.0,87.0,14.0,100.0,40.3,81.0
656,1,38,170.0,77.0,19.0,112.0,40.3,137.0
657,1,28,189.0,84.0,24.0,98.0,40.6,115.0
658,1,31,189.0,84.0,19.0,98.0,40.6,93.0
659,1,48,193.0,93.0,8.0,87.0,39.5,34.0
660,1,41,179.0,80.0,26.0,106.0,40.6,170.0
661,1,71,201.0,103.0,6.0,92.0,39.1,38.0
662,0,30,161.0,64.0,26.0,99.0,40.7,139.0
663,0,30,167.0,67.0,18.0,94.0,40.5,86.0
664,0,29,163.0,59.0,26.0,111.0,40.9,174.0
665,1,34,184.0,88.0,5.0,82.0,39.1,14.0
666,1,42,167.0,76.0,29.0,108.0,40.6,197.0
667,0,51,169.0,68.0,17.0,105.0,40.4,107.0
668,1,35,187.0,92.0,19.0,100.0,40.5,106.0
669,0,28,172.0,68.0,3.0,85.0,38.6,11.0
670,0,33,187.0,80.0,6.0,90.0,39.0,25.0
671,0,22,160.0,56.0,23.0,98.0,40.5,120.0
672,1,64,172.0,73.0,22.0,102.0,40.5,151.0
673,0,57,157.0,57.0,18.0,91.0,40.1,91.0
674,0,42,157.0,56.0,18.0,95.0,40.5,95.0
675,1,24,188.0,91.0,23.0,101.0,40.8,119.0
676,1,49,169.0,80.0,3.0,82.0,38.4,10.0
677,1,32,184.0,81.0,19.0,99.0,40.2,96.0
678,1,78,176.0,80.0,13.0,98.0,40.1,92.0
679,0,53,166.0,63.0,24.0,107.0,40.7,159.0
680,1,68,195.0,98.0,21.0,105.0,40.4,169.0
681,1,47,200.0,108.0,15.0,98.0,40.2,93.0
682,0,51,154.0,56.0,15.0,96.0,40.6,83.0
683,0,64,158.0,59.0,22.0,92.0,40.6,116.0
684,1,51,198.0,94.0,17.0,87.0,40.1,75.0
685,0,23,153.0,55.0,26.0,98.0,40.8,137.0
686,0,42,148.0,48.0,15.0,94.0,40.5,79.0
687,1,23,180.0,75.0,8.0,88.0,39.4,23.0
688,1,70,191.0,98.0,4.0,83.0,39.1,19.0
689,1,53,189.0,94.0,11.0,88.0,40.0,52.0
690,1,28,184.0,84.0,16.0,98.0,40.1,76.0
691,0,48,182.0,80.0,10.0,92.0,40.0,47.0
692,0,43,158.0,61.0,22.0,99.0,40.6,124.0
693,0,21,178.0,71.0,7.0,89.0,39.8,28.0
694,1,26,194.0,92.0,22.0,104.0,40.6,127.0
695,0,53,170.0,67.0,19.0,95.0,40.0,101.0
696,0,32,171.0,68.0,26.0,103.0,40.9,150.0
697,1,24,212.0,105.0,9.0,90.0,39.8,34.0
698,1,30,194.0,94.0,13.0,93.0,40.2,56.0
699,0,31,174.0,69.0,27.0,104.0,41.1,158.0
700,1,21,182.0,87.0,22.0,107.0,40.6,129.0
701,1,35,186.0,86.0,10.0,93.0,39.8,44.0
702,1,56,201.0,105.0,11.0,94.0,39.7,66.0
703,0,34,153.0,51.0,28.0,107.0,40.8,181.0
704,0,29,153.0,58.0,14.0,101.0,40.1,79.0
705,0,23,147.0,51.0,21.0,113.0,40.5,145.0
706,0,22,158.0,62.0,28.0,110.0,40.7,180.0
707,1,42,183.0,82.0,15.0,98.0,40.4,81.0
708,0,40,178.0,73.0,15.0,95.0,40.5,75.0
709,1,28,179.0,83.0,2.0,79.0,38.1,4.0
710,1,49,198.0,102.0,17.0,100.0,40.5,110.0
711,1,28,180.0,79.0,9.0,93.0,39.6,35.0
712,1,56,196.0,94.0,5.0,86.0,39.0,23.0
713,0,41,167.0,61.0,29.0,103.0,41.2,175.0
714,1,38,198.0,96.0,27.0,95.0,40.6,137.0
715,0,21,140.0,48.0,27.0,106.0,40.6,166.0
716,1,73,183.0,90.0,21.0,94.0,40.5,136.0
717,1,48,183.0,91.0,24.0,102.0,40.4,156.0
718,0,53,172.0,71.0,8.0,89.0,39.7,37.0
719,1,43,178.0,82.0,16.0,102.0,40.0,97.0
720,1,20,172.0,71.0,18.0,99.0,40.3,77.0
721,1,22,184.0,85.0,28.0,105.0,40.6,156.0
722,1,50,191.0,95.0,11.0,93.0,40.1,58.0
723,1,46,184.0,89.0,10.0,95.0,39.9,53.0
724,0,40,165.0,62.0,19.0,100.0,40.5,108.0
725,0,71,163.0,65.0,11.0,90.0,40.0,56.0
726,1,20,172.0,76.0,19.0,106.0,40.3,103.0
727,1,68,196.0,98.0,22.0,101.0,40.1,164.0
728,1,50,172.0,73.0,13.0,98.0,40.1,73.0
729,1,24,166.0,71.0,2.0,78.0,38.2,3.0
730,0,25,159.0,57.0,15.0,99.0,40.2,80.0
731,1,34,196.0,103.0,17.0,96.0,40.4,88.0
732,0,42,170.0,75.0,14.0,98.0,40.3,74.0
733,0,29,140.0,40.0,16.0,101.0,40.0,94.0
734,1,40,167.0,66.0,6.0,87.0,39.1,20.0
735,0,77,176.0,76.0,9.0,85.0,39.3,41.0
736,1,46,177.0,83.0,20.0,98.0,41.0,112.0
737,0,78,168.0,71.0,12.0,96.0,39.7,69.0
738,1,35,186.0,92.0,24.0,99.0,40.9,130.0
739,1,21,199.0,100.0,21.0,98.0,40.6,100.0
740,0,45,156.0,57.0,27.0,104.0,40.6,169.0
741,0,56,172.0,65.0,27.0,108.0,41.0,183.0
742,0,74,160.0,66.0,29.0,110.0,40.8,211.0
743,1,46,180.0,83.0,6.0,86.0,39.6,23.0
744,1,21,196.0,92.0,14.0,95.0,40.0,58.0
745,1,26,180.0,75.0,4.0,77.0,39.2,5.0
746,1,63,176.0,79.0,12.0,90.0,39.8,62.0
747,0,34,156.0,51.0,3.0,90.0,38.7,14.0
748,1,68,205.0,106.0,23.0,107.0,40.5,196.0
749,1,56,182.0,87.0,16.0,91.0,39.9,82.0
750,1,21,173.0,78.0,28.0,108.0,40.7,163.0
751,1,20,173.0,73.0,25.0,99.0,40.7,108.0
752,0,35,161.0,62.0,15.0,102.0,40.3,87.0
753,1,25,194.0,97.0,18.0,99.0,40.4,91.0
754,0,62,148.0,44.0,26.0,108.0,40.8,186.0
755,0,63,173.0,66.0,8.0,83.0,39.4,34.0
756,0,46,154.0,57.0,11.0,97.0,40.2,61.0
757,1,46,175.0,80.0,21.0,97.0,40.5,113.0
758,1,24,187.0,87.0,5.0,82.0,39.2,11.0
759,1,43,178.0,83.0,13.0,83.0,40.3,42.0
760,0,27,157.0,59.0,2.0,81.0,38.3,7.0
761,1,65,172.0,80.0,14.0,96.0,39.9,86.0
762,0,63,150.0,50.0,7.0,88.0,39.4,35.0
763,1,59,199.0,104.0,20.0,102.0,40.5,146.0
764,0,34,151.0,51.0,7.0,97.0,39.2,38.0
765,0,57,172.0,70.0,28.0,105.0,41.2,179.0
766,1,28,192.0,94.0,10.0,85.0,39.7,30.0
767,1,31,202.0,98.0,14.0,97.0,40.3,71.0
768,0,30,166.0,66.0,16.0,87.0,40.2,65.0
769,1,38,176.0,77.0,2.0,80.0,38.6,5.0
770,0,54,169.0,71.0,29.0,107.0,40.5,190.0
771,1,54,195.0,100.0,9.0,82.0,39.6,36.0
772,1,31,193.0,97.0,15.0,92.0,40.5,64.0
773,1,73,167.0,69.0,29.0,109.0,40.8,240.0
774,0,75,156.0,57.0,27.0,114.0,41.0,212.0
775,1,39,164.0,73.0,22.0,97.0,40.5,108.0
776,1,26,193.0,87.0,5.0,87.0,39.2,15.0
777,0,28,157.0,59.0,23.0,111.0,41.0,153.0
778,1,58,191.0,91.0,10.0,91.0,39.6,53.0
779,1,79,202.0,108.0,18.0,99.0,41.0,142.0
780,0,26,167.0,58.0,15.0,95.0,40.2,74.0
781,0,53,159.0,57.0,23.0,105.0,40.7,150.0
782,0,33,159.0,53.0,17.0,94.0,40.0,85.0
783,1,60,181.0,92.0,3.0,88.0,38.8,15.0
784,1,53,182.0,81.0,5.0,84.0,39.3,19.0
785,1,26,185.0,85.0,3.0,86.0,39.1,9.0
786,1,23,179.0,83.0,3.0,91.0,38.6,10.0
787,0,31,170.0,64.0,2.0,77.0,38.1,6.0
788,1,20,175.0,78.0,24.0,107.0,40.5,135.0
789,1,32,168.0,73.0,30.0,111.0,40.7,201.0
790,1,61,197.0,104.0,28.0,108.0,41.1,232.0
791,1,27,187.0,92.0,13.0,92.0,40.0,52.0
792,0,42,182.0,84.0,6.0,86.0,39.3,23.0
793,0,22,158.0,56.0,18.0,97.0,40.4,92.0
794,0,71,165.0,67.0,19.0,91.0,40.3,99.0
795,0,28,168.0,62.0,10.0,87.0,39.4,41.0
796,1,38,177.0,77.0,26.0,113.0,41.1,192.0
797,0,43,173.0,69.0,2.0,79.0,38.2,7.0
798,1,21,187.0,84.0,27.0,97.0,40.8,116.0
799,1,38,182.0,77.0,21.0,102.0,40.5,120.0
800,1,46,180.0,83.0,2.0,90.0,38.0,9.0
801,1,49,193.0,97.0,3.0,84.0,38.5,12.0
802,1,33,181.0,82.0,4.0,89.0,38.6,14.0
803,0,61,171.0,66.0,8.0,85.0,39.5,35.0
804,1,35,191.0,90.0,24.0,108.0,40.3,162.0
805,1,32,202.0,99.0,27.0,115.0,40.5,212.0
806,0,38,156.0,56.0,20.0,94.0,40.8,101.0
807,1,58,190.0,87.0,23.0,98.0,40.9,145.0
808,0,46,168.0,64.0,2.0,85.0,37.7,8.0
809,0,25,171.0,70.0,11.0,92.0,40.0,49.0
810,0,23,158.0,54.0,9.0,92.0,39.4,42.0
811,0,24,167.0,68.0,18.0,93.0,40.6,82.0
812,0,38,170.0,65.0,3.0,85.0,39.1,12.0
813,0,29,147.0,48.0,17.0,98.0,40.6,93.0
814,0,79,163.0,63.0,8.0,86.0,39.9,39.0
815,0,37,171.0,66.0,25.0,106.0,40.7,155.0
816,0,22,156.0,58.0,16.0,102.0,40.4,90.0
817,1,20,182.0,82.0,20.0,92.0,40.2,69.0
818,0,57,167.0,68.0,18.0,114.0,40.4,133.0
819,1,58,198.0,96.0,12.0,92.0,39.7,67.0
820,0,32,144.0,49.0,5.0,90.0,39.0,23.0
821,0,32,174.0,69.0,2.0,77.0,38.2,6.0
822,0,42,157.0,55.0,27.0,113.0,40.9,194.0
823,0,50,151.0,51.0,2.0,79.0,38.4,8.0
824,0,44,172.0,75.0,12.0,93.0,40.0,58.0
825,1,27,174.0,75.0,21.0,106.0,40.6,120.0
826,0,38,178.0,70.0,13.0,89.0,40.2,57.0
827,0,23,173.0,68.0,18.0,97.0,40.1,89.0
828,0,31,156.0,58.0,16.0,101.0,40.1,91.0
829,0,52,148.0,55.0,22.0,105.0,40.5,143.0
830,1,46,181.0,82.0,24.0,104.0,41.0,156.0
831,0,56,160.0,60.0,5.0,89.0,39.0,24.0
832,0,39,177.0,74.0,6.0,78.0,39.1,19.0
833,1,66,188.0,98.0,26.0,114.0,40.7,242.0
834,0,62,171.0,78.0,22.0,103.0,40.5,135.0
835,0,63,158.0,61.0,3.0,87.0,38.5,14.0
836,0,77,151.0,52.0,28.0,103.0,40.6,190.0
837,0,54,184.0,79.0,23.0,92.0,40.9,111.0
838,0,43,146.0,51.0,9.0,94.0,39.2,47.0
839,1,30,177.0,82.0,28.0,107.0,40.7,173.0
840,1,74,184.0,87.0,20.0,101.0,40.5,150.0
841,0,25,164.0,62.0,8.0,85.0,39.5,30.0
842,1,43,190.0,98.0,17.0,107.0,40.2,122.0
843,1,40,181.0,91.0,29.0,111.0,41.0,216.0
844,0,61,166.0,69.0,28.0,114.0,40.9,208.0
845,0,56,168.0,66.0,3.0,85.0,38.7,13.0
846,0,67,172.0,72.0,8.0,89.0,39.3,39.0
847,0,72,151.0,60.0,11.0,92.0,40.1,59.0
848,1,32,193.0,96.0,21.0,111.0,40.8,151.0
849,1,51,177.0,76.0,1.0,76.0,37.8,2.0
850,0,67,166.0,64.0,17.0,90.0,40.3,86.0
851,1,65,158.0,63.0,19.0,97.0,40.3,113.0
852,1,35,194.0,91.0,23.0,112.0,41.0,170.0
853,1,32,187.0,90.0,7.0,90.0,39.4,27.0
854,1,57,184.0,78.0,3.0,71.0,39.0,6.0
855,0,50,158.0,59.0,24.0,101.0,40.7,144.0
856,0,24,174.0,72.0,8.0,91.0,39.8,34.0
857,0,55,167.0,66.0,14.0,87.0,40.0,63.0
858,1,23,194.0,97.0,15.0,101.0,40.0,79.0
859,1,79,172.0,75.0,11.0,89.0,40.1,62.0
860,1,35,174.0,76.0,12.0,97.0,40.2,57.0
861,0,31,171.0,71.0,3.0,83.0,38.4,11.0
862,1,35,182.0,89.0,24.0,108.0,40.8,161.0
863,0,70,156.0,62.0,8.0,87.0,39.4,38.0
864,1,65,198.0,96.0,5.0,85.0,39.1,24.0
865,0,58,160.0,56.0,22.0,99.0,40.6,131.0
866,1,22,173.0,79.0,29.0,115.0,40.7,201.0
867,0,24,173.0,68.0,20.0,99.0,40.2,104.0
868,0,49,158.0,61.0,27.0,106.0,41.0,175.0
869,0,26,171.0,65.0,11.0,101.0,40.0,60.0
870,1,21,187.0,92.0,4.0,81.0,38.5,8.0
871,1,23,191.0,86.0,29.0,115.0,40.9,207.0
872,0,39,159.0,62.0,15.0,93.0,40.0,74.0
873,1,33,170.0,76.0,20.0,100.0,40.4,103.0
874,0,28,160.0,57.0,3.0,81.0,38.8,10.0
875,0,70,164.0,63.0,12.0,94.0,40.4,67.0
876,1,38,182.0,85.0,8.0,84.0,39.8,25.0
877,1,27,192.0,90.0,16.0,88.0,39.8,54.0
878,1,53,179.0,84.0,14.0,93.0,40.0,73.0
879,0,38,174.0,73.0,17.0,100.0,40.3,93.0
880,0,54,169.0,66.0,6.0,85.0,39.4,26.0
881,1,32,173.0,77.0,16.0,97.0,40.0,75.0
882,1,28,182.0,76.0,21.0,107.0,40.6,125.0
883,0,27,175.0,69.0,25.0,105.0,40.8,147.0
884,0,54,185.0,82.0,4.0,86.0,39.1,17.0
885,0,56,165.0,70.0,18.0,98.0,40.4,101.0
886,1,26,187.0,91.0,15.0,95.0,40.1,66.0
887,1,25,198.0,97.0,11.0,92.0,39.9,44.0
888,1,45,177.0,81.0,19.0,102.0,40.4,116.0
889,0,21,166.0,63.0,5.0,81.0,39.3,16.0
890,0,21,176.0,64.0,4.0,75.0,38.9,11.0
891,0,36,158.0,58.0,11.0,89.0,39.8,49.0
892,1,78,193.0,96.0,15.0,83.0,40.5,78.0
893,1,49,176.0,76.0,5.0,84.0,39.2,18.0
894,1,60,207.0,114.0,1.0,87.0,37.7,5.0
895,1,32,170.0,73.0,19.0,99.0,40.5,93.0
896,1,73,187.0,96.0,2.0,91.0,38.0,12.0
897,0,22,167.0,61.0,3.0,88.0,38.3,12.0
898,1,76,177.0,84.0,7.0,84.0,39.1,35.0
899,0,50,165.0,66.0,7.0,98.0,39.6,39.0
900,0,20,148.0,52.0,9.0,93.0,39.7,42.0
901,0,43,169.0,66.0,4.0,76.0,39.1,12.0
902,0,45,158.0,60.0,15.0,93.0,40.1,76.0
903,1,23,180.0,73.0,26.0,105.0,41.1,139.0
904,0,23,148.0,52.0,25.0,108.0,41.1,159.0
905,0,25,162.0,62.0,19.0,99.0,40.6,101.0
906,1,22,198.0,97.0,1.0,79.0,37.5,2.0
907,0,58,175.0,71.0,26.0,105.0,40.8,166.0
908,1,27,189.0,87.0,3.0,79.0,38.7,6.0
909,1,60,187.0,87.0,13.0,82.0,40.2,52.0
910,0,37,170.0,71.0,26.0,105.0,40.9,157.0
911,0,24,175.0,67.0,24.0,105.0,40.6,140.0
912,0,75,171.0,68.0,16.0,102.0,40.3,103.0
913,1,52,183.0,84.0,30.0,112.0,41.0,241.0
914,0,49,166.0,66.0,10.0,80.0,40.0,36.0
915,0,31,157.0,56.0,3.0,84.0,39.1,12.0
916,1,23,196.0,88.0,16.0,105.0,40.2,91.0
917,1,27,179.0,84.0,15.0,96.0,40.2,66.0
918,0,42,164.0,61.0,14.0,88.0,40.2,62.0
919,1,36,174.0,75.0,23.0,98.0,40.5,114.0
920,1,29,188.0,86.0,4.0,85.0,39.1,12.0
921,0,57,167.0,65.0,27.0,107.0,41.1,180.0
922,1,64,175.0,83.0,4.0,83.0,38.9,17.0
923,1,63,179.0,82.0,16.0,86.0,40.2,74.0
924,0,57,161.0,61.0,27.0,108.0,40.8,185.0
925,1,70,190.0,99.0,18.0,97.0,40.5,125.0
926,0,53,155.0,53.0,2.0,85.0,38.0,9.0
927,0,50,158.0,58.0,17.0,95.0,40.1,91.0
928,0,68,147.0,48.0,8.0,86.0,39.5,39.0
